196812657937842,0,w05.smg.lncsmg,HQ (d),BCC-ACER-N6,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,196812657937842
689315519443675,11,w05.smg.lncsmg,HQ (d),BCC-ACER-N9,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,689315519443675
566697483606364,11,w05.smg.lncsmg,HQ (d),BCC-ACER-O3,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,,566697483606364
562536960603808,11,w05.smg.lncsmg,HQ (d),BCC-ACER-O7,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,562536960603808
292350282992630,12,w05.smg.lncsmg,HQ (d),BCC-ACER-P3,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,292350282992630
383634526611355,0,w05.smg.lncsmg,HQ (d),BCC-ACER-R1,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,383634526611355
162763571031038,12,w05.smg.lncsmg,HQ (d),BCC-ACER-R13,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,,162763571031038
193472972713996,11,w05.smg.lncsmg,HQ (d),BCC-ACER-R3,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,,193472972713996
787201174664336,11,w05.smg.lncsmg,HQ (d),BCC-ACER-R6,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8054,Desktop,Terinstall,787201174664336
833515706022456,11,w05.smg.lncsmg,HQ (d),BCC-ACER-R7,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,833515706022456
497800545719787,11,w05.smg.lncsmg,HQ (d),BCC-ACER-R8,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,,497800545719787
313397713180207,12,w05.smg.lncsmg,HQ (d),BCC-ACER-R9,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,,313397713180207
286552312468501,11,w05.smg.lncsmg,HQ (d),BCC-ACER-Rll,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,286552312468501
540668040634768,11,w05.smg.lncsmg,HQ (d),BCC-ACER-SMG-G2,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,Terinstall,540668040634768
134444981938612,11,w05.smg.lncsmg,HQ (d),BCC-ACERNEW-N13,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,134444981938612
532776418825274,0,w05.smg.lncsmg,HQ (d),BCCACER--Q11,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,,532776418825274
647796657931636,0,w05.smg.lncsmg,HQ (d),BCCSMG-3495-O6,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,,647796657931636
678876586130710,0,w05.smg.lncsmg,HQ (d),BCCSMG-5782-Q8,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,,678876586130710
470935198806437,0,w05.smg.lncsmg,HQ (d),BCCSMG3550-A7,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,,470935198806437
546004738345903,11,w03.pkp.kcu_pangkal_pinang,BR (d),BFNJPJREJ392J,10,Professional x64 Edition  Build 19042,HP,HP 280 G2 MT (Legacy),8055,Desktop,Terinstall,546004738345903
358833417911621,11,w09.bms.kcu_banjarmasin,BR (d),bjm6e6c156,11,Professional x64 Edition  Build 22621,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,358833417911621
334367359751419,0,w09.bms.kcu_banjarmasin,BR (d),bms0153AD86E,10,Professional x64 Edition  Build 17134,HP,HP 260 G3 DM,12152,Type 35,,334367359751419
118505982775016,0,w06.gps.kcu_graha_pangeran,HQ (d),BNI-36272-1A29,11,Professional x64 Edition  Build 22631,HP,HP EliteBook 640 14 inch G11 Notebook PC,15804,Notebook,Terinstall,118505982775016
514714321748406,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY01,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,514714321748406
212894260737435,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY02,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,212894260737435
581564669764557,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY03,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,581564669764557
564679169239716,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY04,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,564679169239716
583838178040852,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY05,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,583838178040852
741847075649048,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY06,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,741847075649048
755793849005759,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY07,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,755793849005759
527206136139925,0,w06.wsy.bnusby,HQ (d),BNU-DBANK-SBY08,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,527206136139925
228611803499146,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY01,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,228611803499146
843047020664894,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY02,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,843047020664894
439192703445899,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY03,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,439192703445899
596705444545435,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY04,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,596705444545435
730625613812033,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY05,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,730625613812033
324092722956276,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY06,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,324092722956276
402169141828005,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY07,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,402169141828005
